concert_id,venue_id,city_id,date,tour
13d395a1,3d731f3,4839366,26-01-1991,No Prayer on the Road
bd395a2,1bd6c9bc,5224151,25-01-1991,No Prayer on the Road
3d395a3,6bd2fa72,4956184,23-01-1991,No Prayer on the Road
1bd395ac,53d6d7ad,5106834,22-01-1991,No Prayer on the Road
13d395ad,73d626dd,5097459,21-01-1991,No Prayer on the Road
bd395ae,2bd6283a,5134086,19-01-1991,No Prayer on the Road
7bd3ba5c,53d63f05,6167865,18-01-1991,No Prayer on the Road
2bd3a08a,63d62a87,6325494,16-01-1991,No Prayer on the Road
23d3a08b,bd3a18e,6077243,15-01-1991,No Prayer on the Road
3d395af,73d4e2b9,6324729,13-01-1991,No Prayer on the Road
3bd3a094,7bd63ab0,2925533,22-12-1990,No Prayer on the Road
23d64c9f,3d6350b,2935517,21-12-1990,No Prayer on the Road
33d3a095,63d6c29f,2797670,20-12-1990,No Prayer on the Road
3bd64c98,13d6d901,2643743,18-12-1990,No Prayer on the Road
53d66b95,13d6d901,2643743,17-12-1990,No Prayer on the Road
1bd395a8,13d6d911,2655603,15-12-1990,No Prayer on the Road
2bd65052,13d6d911,2655603,14-12-1990,No Prayer on the Road
2bd3a096,13d34d4d,2634032,13-12-1990,No Prayer on the Road
13d395a9,63d21297,2650225,11-12-1990,No Prayer on the Road
63d3a64b,2bd6c0ba,2910831,08-12-1990,No Prayer on the Road
7bd3a654,5bd6c720,2944388,07-12-1990,No Prayer on the Road
2bd1001a,bd6c112,2805615,05-12-1990,No Prayer on the Road
73d3a655,6bd61e6e,2825297,04-12-1990,No Prayer on the Road
2bd4e056,7bd62648,2867714,03-12-1990,No Prayer on the Road
6bd3a656,5bd637fc,2842647,23-11-1990,No Prayer on the Road
5bd41358,1bd65d88,3165201,21-11-1990,No Prayer on the Road
33d10021,3d33dbf,3169070,20-11-1990,No Prayer on the Road
23d4d447,3bd624e4,3176959,19-11-1990,No Prayer on the Road
63d3a657,5bd527e4,3173435,18-11-1990,No Prayer on the Road
53ff171d,53d6c391,2661552,17-11-1990,No Prayer on the Road
43d5c3cf,23d6d4ff,2950159,15-11-1990,No Prayer on the Road
7bd3a650,2bd61c6a,658225,12-11-1990,No Prayer on the Road
3d729f7,3bd7b0dc,2673730,10-11-1990,No Prayer on the Road
3bd7041c,7bd63abc,2711537,09-11-1990,No Prayer on the Road
43d44f37,53d6cbb1,3159016,08-11-1990,No Prayer on the Road
73d3a651,53d62399,2618425,05-11-1990,No Prayer on the Road
13d75949,73d6c295,2751773,03-11-1990,No Prayer on the Road
33d64c99,73d6c295,2751773,02-11-1990,No Prayer on the Road
bd395aa,13d22139,2798139,01-11-1990,No Prayer on the Road
6bd3a652,7bd63aa8,2988507,30-10-1990,No Prayer on the Road
4bd7ab06,7bd63aa8,2988507,29-10-1990,No Prayer on the Road
7bd3a65c,53d7bfed,3110044,27-10-1990,No Prayer on the Road
73d3a659,3bd61c20,3117735,25-10-1990,No Prayer on the Road
3d395ab,63d6ce87,2269594,23-10-1990,No Prayer on the Road
6bd3a65a,13d6c105,3128760,21-10-1990,No Prayer on the Road
13d3a5ed,13d6059d,2643743,18-10-1990,No Prayer on the Road
53d29fc5,3bd6d414,2647525,16-10-1990,No Prayer on the Road
1bd679b4,1bd62d48,2640101,15-10-1990,No Prayer on the Road
bd3954a,33d34c0d,2640681,14-10-1990,No Prayer on the Road
1bd3a5e8,7bd63a80,2643123,12-10-1990,No Prayer on the Road
13d3a5e9,23d6c8cb,2651347,11-10-1990,No Prayer on the Road
63d49e97,23d6388b,2638077,09-10-1990,No Prayer on the Road
1bd39554,33d5f06d,2653942,08-10-1990,No Prayer on the Road
1bd3a5f4,43d61feb,2641596,07-10-1990,No Prayer on the Road
13d39555,3d6cdaf,2645425,05-10-1990,No Prayer on the Road
3d39557,4bd63f0e,2644210,04-10-1990,No Prayer on the Road
2bd4d02a,53d6cbb5,2644668,02-10-1990,No Prayer on the Road
1bd39550,63d406f3,2639913,01-10-1990,No Prayer on the Road
3d7a9af,7bd21628,2656708,30-09-1990,No Prayer on the Road
bd39552,6bd6260a,2657832,28-09-1990,No Prayer on the Road
3d39553,2bd424b2,2650225,27-09-1990,No Prayer on the Road
1bd3a530,73d6cec5,2641673,26-09-1990,No Prayer on the Road
1bd3955c,7bd626e4,2655984,24-09-1990,No Prayer on the Road
13d3955d,4bd6336e,2964574,23-09-1990,No Prayer on the Road
bd3955e,5bd617b8,2640729,21-09-1990,No Prayer on the Road
1bd39558,63d4c257,2637487,20-09-1990,No Prayer on the Road
3d39567,1bd6c980,2642465,19-09-1990,No Prayer on the Road
6bd3ae42,13d6059d,2643743,12-12-1988,Seventh Tour of a Seventh Tour
63d3ae43,13d6d901,2643743,11-12-1988,Seventh Tour of a Seventh Tour
7bd2ee3c,13d6d901,2643743,10-12-1988,Seventh Tour of a Seventh Tour
7bd3ae4c,13d6059d,2643743,07-12-1988,Seventh Tour of a Seventh Tour
2bd4a456,13d6059d,2643743,06-12-1988,Seventh Tour of a Seventh Tour
7bd74a84,23d6388b,2638077,04-12-1988,Seventh Tour of a Seventh Tour
4bd5bbd6,7bd63a80,2643123,01-12-1988,Seventh Tour of a Seventh Tour
73d3ae4d,7bd63a80,2643123,30-11-1988,Seventh Tour of a Seventh Tour
6bd3ae4e,13d6d911,2655603,28-11-1988,Seventh Tour of a Seventh Tour
5bd54758,13d6d911,2655603,27-11-1988,Seventh Tour of a Seventh Tour
63d3ae4f,13d34d4d,2634032,25-11-1988,Seventh Tour of a Seventh Tour
7bd3ae48,13d34d4d,2634032,24-11-1988,Seventh Tour of a Seventh Tour
63d3ae4b,2bd424b2,2650225,22-11-1988,Seventh Tour of a Seventh Tour
73d3ae49,2bd424b2,2650225,21-11-1988,Seventh Tour of a Seventh Tour
6bd3ae4a,2bd424b2,2650225,20-11-1988,Seventh Tour of a Seventh Tour
6bd3ae5e,43d61feb,2641596,18-11-1988,Seventh Tour of a Seventh Tour
73d78ac1,53d6cbb1,3159016,05-10-1988,Seventh Tour of a Seventh Tour
3bd774b0,2bd61c6a,658225,03-10-1988,Seventh Tour of a Seventh Tour
2bd7041a,7bd63abc,2711537,01-10-1988,Seventh Tour of a Seventh Tour
6bd3ae5a,13d67d85,2673730,30-09-1988,Seventh Tour of a Seventh Tour
63d3ae5b,53d62399,2618425,28-09-1988,Seventh Tour of a Seventh Tour
7bd3ae64,13d22139,2798139,26-09-1988,Seventh Tour of a Seventh Tour
6bd3ae66,1bd6cd04,2988507,25-09-1988,Seventh Tour of a Seventh Tour
7bd7ae14,1bd6cd04,2988507,24-09-1988,Seventh Tour of a Seventh Tour
73d3ae61,63d72e0f,3128760,22-09-1988,Seventh Tour of a Seventh Tour
6bd3ae62,63d6ce87,2269594,20-09-1988,Seventh Tour of a Seventh Tour
63d3ae63,5bd6cb54,3117735,18-09-1988,Seventh Tour of a Seventh Tour
7bd3ae6c,5bd4d7a0,3114472,17-09-1988,Seventh Tour of a Seventh Tour
73d3ae6d,23d5f01b,264371,13-09-1988,Seventh Tour of a Seventh Tour
3bd4d42c,43d65faf,3173331,10-09-1988,Seventh Tour of a Seventh Tour
6bd3ae6e,bd0512e,2659136,08-09-1988,Seventh Tour of a Seventh Tour
6bd3a292,7bd642a0,2746301,04-09-1988,Seventh Tour of a Seventh Tour
73d3a291,5bd6c390,2775220,02-09-1988,Seventh Tour of a Seventh Tour
1bd59d34,3bd62470,3054638,31-08-1988,Seventh Tour of a Seventh Tour
13d2d5c1,1bd7f508,2947416,28-08-1988,Seventh Tour of a Seventh Tour
63d3ae6f,bd64d82,2834498,27-08-1988,Seventh Tour of a Seventh Tour
4bd7bfd2,33d6c8cd,2653591,20-08-1988,Seventh Tour of a Seventh Tour
7bd3ae68,1bd63110,2643743,17-08-1988,Seventh Tour of a Seventh Tour
6bd3ae6a,3bd2bc00,4762894,10-08-1988,Seventh Tour of a Seventh Tour
63d3ae6b,53d637b9,4460243,09-08-1988,Seventh Tour of a Seventh Tour
6bd3ae76,5bd63f00,4360287,08-08-1988,Seventh Tour of a Seventh Tour
2bd64c9a,63d6265b,4174757,06-08-1988,Seventh Tour of a Seventh Tour
63d3ae77,13d38975,4168139,05-08-1988,Seventh Tour of a Seventh Tour
73d3ae71,bd6c122,4152872,04-08-1988,Seventh Tour of a Seventh Tour
6bd3ae72,3d62ddb,4335045,02-08-1988,Seventh Tour of a Seventh Tour
63d3ae73,33d56491,4699066,31-07-1988,Seventh Tour of a Seventh Tour
7bd3ae7c,43d63b0b,4671654,30-07-1988,Seventh Tour of a Seventh Tour
73d3ae7d,73d62e21,4691930,29-07-1988,Seventh Tour of a Seventh Tour
6bd3ae7e,7bd14eec,4180439,27-07-1988,Seventh Tour of a Seventh Tour
63d3ae7f,5bd333c0,4560349,22-07-1988,Seventh Tour of a Seventh Tour
7bd3ae78,1bd6c9bc,5224151,20-07-1988,Seventh Tour of a Seventh Tour
73d3ae79,7bd626cc,4975802,19-07-1988,Seventh Tour of a Seventh Tour
6bd3ae7a,6bd2fa72,4956184,17-07-1988,Seventh Tour of a Seventh Tour
63d3ae7b,33d6c41d,5141502,16-07-1988,Seventh Tour of a Seventh Tour
5bd3af84,1bd6c998,5141927,15-07-1988,Seventh Tour of a Seventh Tour
53d3af85,3d731f3,4839366,13-07-1988,Seventh Tour of a Seventh Tour
43d3af87,73d626dd,5097459,08-07-1988,Seventh Tour of a Seventh Tour
5bd3af80,63d676db,5132143,06-07-1988,Seventh Tour of a Seventh Tour
53d3af81,4bd6234e,5206379,05-07-1988,Seventh Tour of a Seventh Tour
4bd3af82,73d62601,5168025,03-07-1988,Seventh Tour of a Seventh Tour
43d3af83,23d6d013,4990729,02-07-1988,Seventh Tour of a Seventh Tour
53d3af8d,bd6c11e,4508722,29-06-1988,Seventh Tour of a Seventh Tour
5bd60f3c,53d41fcd,4509177,28-06-1988,Seventh Tour of a Seventh Tour
4bd3af8e,5bd623d4,4259418,27-06-1988,Seventh Tour of a Seventh Tour
5bd3af88,23d63cf7,5251390,25-06-1988,Seventh Tour of a Seventh Tour
4bd3af8a,63d626d3,4908179,23-06-1988,Seventh Tour of a Seventh Tour
43d3af8b,33d624bd,4850751,22-06-1988,Seventh Tour of a Seventh Tour
5bd3af94,6bd62eee,5018739,21-06-1988,Seventh Tour of a Seventh Tour
53d3af95,2bd48446,5074472,19-06-1988,Seventh Tour of a Seventh Tour
4bd3af96,5bd62348,4393217,18-06-1988,Seventh Tour of a Seventh Tour
43d3af97,43d623cb,4407066,17-06-1988,Seventh Tour of a Seventh Tour
5bd3af90,63d63e2f,5419384,15-06-1988,Seventh Tour of a Seventh Tour
53d3af91,3d61d5b,5454711,14-06-1988,Seventh Tour of a Seventh Tour
4bd78f2e,4bd6c752,5289282,13-06-1988,Seventh Tour of a Seventh Tour
4bd3af92,7bd3cea4,5359488,12-06-1988,Seventh Tour of a Seventh Tour
bd56106,43d637ab,5391811,10-06-1988,Seventh Tour of a Seventh Tour
43d3af93,3d28187,5359777,09-06-1988,Seventh Tour of a Seventh Tour
5bd3af9c,3d28187,5359777,08-06-1988,Seventh Tour of a Seventh Tour
53d3af9d,43d6c35f,5389489,06-06-1988,Seventh Tour of a Seventh Tour
4bd3af9e,5bd6d7b4,5375480,05-06-1988,Seventh Tour of a Seventh Tour
43d3af9f,6bd6c2de,5780993,03-06-1988,Seventh Tour of a Seventh Tour
5bd3af98,3bd62004,5809844,01-06-1988,Seventh Tour of a Seventh Tour
53d3af99,bd6c14a,5811696,31-05-1988,Seventh Tour of a Seventh Tour
4bd3af9a,53d6c705,6173331,30-05-1988,Seventh Tour of a Seventh Tour
5bd3afa4,23d6c06f,5913490,27-05-1988,Seventh Tour of a Seventh Tour
53d3afa5,2bd6c06e,5946768,25-05-1988,Seventh Tour of a Seventh Tour
43d3afa7,53d6d399,6183235,23-05-1988,Seventh Tour of a Seventh Tour
23d27077,6bd6da22,6167865,20-05-1988,Seventh Tour of a Seventh Tour
5bd3afa0,63d62eef,6094817,18-05-1988,Seventh Tour of a Seventh Tour
53d3afa1,bd3a18e,6077243,17-05-1988,Seventh Tour of a Seventh Tour
4bd3afa2,63d62a87,6325494,16-05-1988,Seventh Tour of a Seventh Tour
5bd3afac,73d4e2b9,6324729,14-05-1988,Seventh Tour of a Seventh Tour
53d3afad,6bd4e2ba,6076211,13-05-1988,Seventh Tour of a Seventh Tour
23d64c9b,5bd50b3c,5110302,08-05-1988,Seventh Tour of a Seventh Tour
4bd3afae,bd2f1ae,2886242,29-04-1988,Seventh Tour of a Seventh Tour
43d3afaf,bd2f1ae,2886242,28-04-1988,Seventh Tour of a Seventh Tour
33d3ac61,63d6c207,1853909,21-05-1987,Somewhere On Tour
23d3ac63,63d6c207,1853909,20-05-1987,Somewhere On Tour
3bd3ac6c,3bd11464,1862415,18-05-1987,Somewhere On Tour
2bd3ac6e,bd5c116,1857910,17-05-1987,Somewhere On Tour
23d3ac6f,53d63f59,1850147,15-05-1987,Somewhere On Tour
3bd3ac68,3d61d43,1850147,13-05-1987,Somewhere On Tour
33d3ac69,5bd2cfdc,1856057,11-05-1987,Somewhere On Tour
2bd3ac6a,3d28187,5359777,02-05-1987,Somewhere On Tour
23d3ac6b,3bd63c1c,5392171,01-05-1987,Somewhere On Tour
3bd3ac74,6bd626d2,5341430,30-04-1987,Somewhere On Tour
33d3ac75,53d61ff1,5506956,29-04-1987,Somewhere On Tour
2bd3ac76,43d6c37b,5511077,28-04-1987,Somewhere On Tour
23d3ac77,53d6c705,6173331,26-04-1987,Somewhere On Tour
3bd3ac70,23d6c06f,5913490,24-04-1987,Somewhere On Tour
33d3ac71,2bd6c06e,5946768,22-04-1987,Somewhere On Tour
2bd3ac72,63d7b26b,6119109,21-04-1987,Somewhere On Tour
23d3ac73,53d6d399,6183235,20-04-1987,Somewhere On Tour
3bd3ac7c,6bd62eee,5018739,17-04-1987,Somewhere On Tour
13d3ada5,53d41fcd,4509177,15-04-1987,Somewhere On Tour
3bd460f8,23d624bf,5174035,14-04-1987,Somewhere On Tour
bd3ada6,2bd6283a,5134086,13-04-1987,Somewhere On Tour
3d3ada7,1bd6c154,5195563,11-04-1987,Somewhere On Tour
1bd3ada0,bd6d5aa,5110629,10-04-1987,Somewhere On Tour
13d3ada1,63d5d61b,4509884,09-04-1987,Somewhere On Tour
bd3ada2,23d6c07b,4347778,07-04-1987,Somewhere On Tour
3d3ada3,4bd6cfb6,4469146,05-04-1987,Somewhere On Tour
13d3adad,53d637b9,4460243,04-04-1987,Somewhere On Tour
bd3adae,23d63cc7,5128581,02-04-1987,Somewhere On Tour
3d3adaf,6bd2fa72,4956184,31-03-1987,Somewhere On Tour
1bd3ada8,1bd6c9bc,5224151,30-03-1987,Somewhere On Tour
bd6c11e,73d626dd,5097459,28-03-1987,Somewhere On Tour
13d3ada9,3d6c12f,5180224,27-03-1987,Somewhere On Tour
3d3adab,63d62a87,6325494,25-03-1987,Somewhere On Tour
bd3adb6,bd3a18e,6077243,24-03-1987,Somewhere On Tour
1bd27920,53d63f05,6167865,22-03-1987,Somewhere On Tour
6bd3ba3e,53d63f05,6167865,21-03-1987,Somewhere On Tour
23d3acfb,5bd623d4,4259418,19-03-1987,Somewhere On Tour
3bd3ac04,23d6d013,4990729,18-03-1987,Somewhere On Tour
33d3ac05,3bd6c070,5007989,17-03-1987,Somewhere On Tour
2bd3ac06,bd6c12a,4985153,15-03-1987,Somewhere On Tour
3bd3ac00,73d62601,5168025,14-03-1987,Somewhere On Tour
6bd592c2,bd6c11e,4508722,13-03-1987,Somewhere On Tour
3bd76488,63d626d3,4908179,11-03-1987,Somewhere On Tour
23d3ac03,4bd3b7de,5263045,10-03-1987,Somewhere On Tour
33d3ac01,bd62122,5261457,09-03-1987,Somewhere On Tour
33d3ac0d,43d623cb,4407066,07-03-1987,Somewhere On Tour
2bd3ac0e,63d6c23f,4393217,06-03-1987,Somewhere On Tour
23d3ac0f,2bd48446,5074472,05-03-1987,Somewhere On Tour
3bd3ac08,3d61d5b,5454711,03-03-1987,Somewhere On Tour
33d3ac09,73d62e21,4691930,01-03-1987,Somewhere On Tour
5b965f0c,3d6250f,5520993,28-02-1987,Somewhere On Tour
2bd3ac0a,3d6250f,5520993,27-02-1987,Somewhere On Tour
23d3ac0b,33d63c11,5318313,26-02-1987,Somewhere On Tour
73d78e65,73d62655,5308655,25-02-1987,Somewhere On Tour
33d3ac15,43d637ab,5391811,24-02-1987,Somewhere On Tour
2bd3ac16,bd63d12,5350937,22-02-1987,Somewhere On Tour
23d3ac17,3bd66474,5378538,21-02-1987,Somewhere On Tour
3bd3ac10,bd63982,5367929,18-02-1987,Somewhere On Tour
bd7c976,bd63982,5367929,17-02-1987,Somewhere On Tour
33d3ac11,bd63982,5367929,16-02-1987,Somewhere On Tour
2bd3ac12,2bd2947a,5391710,14-02-1987,Somewhere On Tour
23d3ac13,1bd485b8,5389489,13-02-1987,Somewhere On Tour
3bd3ac1c,43d62f4b,5746545,11-02-1987,Somewhere On Tour
33d3ac1d,5bd61f78,5812944,10-02-1987,Somewhere On Tour
2bd3ac1e,6bd6c2de,5780993,08-02-1987,Somewhere On Tour
23d3ac1f,63d63e2f,5419384,06-02-1987,Somewhere On Tour
3bd3ac18,bd629ae,4280910,04-02-1987,Somewhere On Tour
33d3ac19,63d4368f,5516233,03-02-1987,Somewhere On Tour
2bd3ac1a,1bd6c120,4683416,01-02-1987,Somewhere On Tour
23d3ac1b,3bd3e48c,4726206,31-01-1987,Somewhere On Tour
3bd3ac24,33d56491,4699066,30-01-1987,Somewhere On Tour
33d3ac25,13d5f5c5,4553433,28-01-1987,Somewhere On Tour
2bd3ac26,7bd6c2ec,4543762,27-01-1987,Somewhere On Tour
23d3ac27,63d62a97,5525577,26-01-1987,Somewhere On Tour
53b703e9,3d6c127,4672989,24-01-1987,Somewhere On Tour
3bd3ac20,43d63b0b,4671654,23-01-1987,Somewhere On Tour
23d284ab,63d63ecb,4684888,22-01-1987,Somewhere On Tour
33d3ac21,4bd637ba,4180439,20-01-1987,Somewhere On Tour
2bd3ac22,23d388eb,4161438,18-01-1987,Somewhere On Tour
23d3ac23,13d38975,4168139,17-01-1987,Somewhere On Tour
33d6e415,6bd6265a,4160021,16-01-1987,Somewhere On Tour
3bd64ca4,5bd333c0,4560349,13-01-1987,Somewhere On Tour
33d3ac2d,3d731f3,4839366,12-01-1987,Somewhere On Tour
33d64ca5,33d6c41d,5141502,11-01-1987,Somewhere On Tour
2bd64ca6,4bd6234e,5206379,09-01-1987,Somewhere On Tour
33d3ac65,5bd63f00,4360287,08-01-1987,Somewhere On Tour
23d3ac67,3bd2bc00,4762894,07-01-1987,Somewhere On Tour
2bd3ac2e,43d57fdb,3172394,18-12-1986,Somewhere On Tour
23d3ac2f,3bd624e4,3176959,17-12-1986,Somewhere On Tour
23d64ca7,5bd527e4,3173435,16-12-1986,Somewhere On Tour
33d3ac29,1bd52158,3165524,15-12-1986,Somewhere On Tour
2bd3ac2a,6bd4566e,2659994,13-12-1986,Somewhere On Tour
23d3ac2b,4bd74fa6,2875376,12-12-1986,Somewhere On Tour
3bd3ac34,63d5422f,6694210,11-12-1986,Somewhere On Tour
33d3ac35,53d62741,2996944,09-12-1986,Somewhere On Tour
2bd3ac36,33d648b1,2992166,08-12-1986,Somewhere On Tour
3bd3ac30,63d62647,2972315,07-12-1986,Somewhere On Tour
33d3ac31,63d6ce87,2269594,05-12-1986,Somewhere On Tour
23d3ac33,13d76d2d,3117735,03-12-1986,Somewhere On Tour
3bd3ac3c,13d76d2d,3117735,02-12-1986,Somewhere On Tour
33d3ac3d,13d6c105,3128760,01-12-1986,Somewhere On Tour
3bd64ca0,1bd6cd04,2988507,29-11-1986,Somewhere On Tour
23d3ac3f,13d22139,2798139,28-11-1986,Somewhere On Tour
3bd3ac38,7bd62648,2867714,26-11-1986,Somewhere On Tour
33d3ac39,7bd62238,2928810,25-11-1986,Somewhere On Tour
2bd3ac3a,73d6c295,2751773,23-11-1986,Somewhere On Tour
3bd3ac44,2bd6c0ba,2910831,22-11-1986,Somewhere On Tour
2bd3ac46,63d236b3,2947444,21-11-1986,Somewhere On Tour
23d3ac47,3d665db,6559110,20-11-1986,Somewhere On Tour
33d27c01,73d63621,2692969,18-11-1986,Somewhere On Tour
2bd78466,53d6cbb1,3159016,17-11-1986,Somewhere On Tour
33d64ca1,7bd63abc,2711537,15-11-1986,Somewhere On Tour
13d6d969,13d67d85,2673730,14-11-1986,Somewhere On Tour
2bd774b2,2bd61c6a,658225,12-11-1986,Somewhere On Tour
33d3ac41,13d6059d,2643743,09-11-1986,Somewhere On Tour
1bd79d9c,13d6059d,2643743,08-11-1986,Somewhere On Tour
13d74161,13d6059d,2643743,07-11-1986,Somewhere On Tour
13d79d9d,13d6059d,2643743,05-11-1986,Somewhere On Tour
23d3ac43,13d6059d,2643743,04-11-1986,Somewhere On Tour
3bd3ac4c,13d6059d,2643743,03-11-1986,Somewhere On Tour
3bd3ac48,43d42fab,2655603,01-11-1986,Somewhere On Tour
2bd3ac4a,43d42fab,2655603,31-10-1986,Somewhere On Tour
23d3ac4b,43d42fab,2655603,30-10-1986,Somewhere On Tour
33d3ac55,2bd424b2,2650225,28-10-1986,Somewhere On Tour
2bd3ac56,2bd424b2,2650225,27-10-1986,Somewhere On Tour
23d3ac57,73d6cec5,2641673,25-10-1986,Somewhere On Tour
7bd26e10,73d6cec5,2641673,24-10-1986,Somewhere On Tour
5bde5fd8,3bd6d414,2647525,22-10-1986,Somewhere On Tour
7bd3ca9c,1bd419ac,2654994,21-10-1986,Somewhere On Tour
23d52417,33d6cc59,2641170,20-10-1986,Somewhere On Tour
2bd64ca2,23d6388b,2638077,16-10-1986,Somewhere On Tour
53d77f11,23d6388b,2638077,15-10-1986,Somewhere On Tour
3bd3ac50,53d6cbb5,2644668,14-10-1986,Somewhere On Tour
33d3ac51,63d632df,2644210,12-10-1986,Somewhere On Tour
2bd3ac52,7bd63a80,2643123,11-10-1986,Somewhere On Tour
23d3ac53,7bd63a80,2643123,10-10-1986,Somewhere On Tour
23d64ca3,33d6c8fd,2654675,08-10-1986,Somewhere On Tour
3bd3ac5c,7bd47a50,2653822,07-10-1986,Somewhere On Tour
33d3ac5d,7bd47a50,2653822,06-10-1986,Somewhere On Tour
bd50d46,5bd6cbb4,2638853,04-10-1986,Somewhere On Tour
23d3ac5f,5bd617b8,2640729,03-10-1986,Somewhere On Tour
23d5f44b,bd4d986,756135,25-09-1986,Somewhere On Tour
33d5f455,2bd79036,3093133,24-09-1986,Somewhere On Tour
2bd5f456,3d6191b,3099434,23-09-1986,Somewhere On Tour
23d5f457,6bd62a06,3088171,21-09-1986,Somewhere On Tour
3bd5f450,1bd6316c,3081368,20-09-1986,Somewhere On Tour
33d5f451,7bd606c8,3080985,19-09-1986,Somewhere On Tour
13d59d35,3bd62470,3054638,17-09-1986,Somewhere On Tour
3bd64cac,13d6cd39,2778067,15-09-1986,Somewhere On Tour
23d3ac5b,3d6253f,2761369,14-09-1986,Somewhere On Tour
33d3ac59,1bd63580,3196359,12-09-1986,Somewhere On Tour
63d18e37,63d63adf,3186886,11-09-1986,Somewhere On Tour
43d4ef5b,bd7e9da,792680,10-09-1986,Somewhere On Tour
33f45cf9,1bd5814c,2947416,20-08-1986,
7bd3aa6c,3d28187,5359777,05-07-1985,World Slavery Tour
73d3aa6d,43d6c35f,5389489,04-07-1985,World Slavery Tour
6bd3aa6e,3d631cf,5392171,03-07-1985,World Slavery Tour
63d3aa6f,7bd63674,5431916,29-06-1985,World Slavery Tour
7bd3aa68,2bd48446,5074472,27-06-1985,World Slavery Tour
73d3aa69,7bd62a84,4853828,26-06-1985,World Slavery Tour
6bd3aa6a,73d2c269,5062458,24-06-1985,World Slavery Tour
63d3aa6b,53d1b7d9,6332120,23-06-1985,World Slavery Tour
7bd3aa74,3bd72808,5272775,22-06-1985,World Slavery Tour
73d3aa75,bd62122,5261457,21-06-1985,World Slavery Tour
6bd3aa76,33d624bd,4850751,19-06-1985,World Slavery Tour
63d3aa77,73d4f2c5,4905687,18-06-1985,World Slavery Tour
7bd3aa70,bd6c142,4896075,16-06-1985,World Slavery Tour
73d3aa71,5bd3e3fc,4988575,15-06-1985,World Slavery Tour
6bd3aa72,3bd6c070,5007989,14-06-1985,World Slavery Tour
63d3aa73,3d6c953,4988998,12-06-1985,World Slavery Tour
7bd3aa7c,23d624bf,5174035,11-06-1985,World Slavery Tour
73d3aa7d,23d63cf7,5251390,09-06-1985,World Slavery Tour
6bd3aa7e,bd6d9a6,4257227,08-06-1985,World Slavery Tour
63d3aa7f,63d5d61b,4509884,07-06-1985,World Slavery Tour
7bd3aa78,4bd6234e,5206379,05-06-1985,World Slavery Tour
73d3aa79,53d61ff5,4352053,04-06-1985,World Slavery Tour
6bd3aa7a,1bd6c9bc,5224151,02-06-1985,World Slavery Tour
63d3aa7b,5bd6275c,5178127,01-06-1985,World Slavery Tour
5bd3ab84,3d731f3,4839366,31-05-1985,World Slavery Tour
53d3ab85,33d62839,4951788,29-05-1985,World Slavery Tour
4bd3ab86,13d6c155,5118693,28-05-1985,World Slavery Tour
43d3ab87,2bd6283a,5134086,27-05-1985,World Slavery Tour
5bd3ab80,1bd7a118,5109177,25-05-1985,World Slavery Tour
53d3ab81,1bd6c998,5141927,24-05-1985,World Slavery Tour
4bd3ab82,7bd626cc,4975802,23-05-1985,World Slavery Tour
43d3ab83,3bd3148c,2174003,10-05-1985,World Slavery Tour
5bd3ab8c,43d31367,2155472,08-05-1985,World Slavery Tour
53d3ab8d,73d63e0d,2147714,07-05-1985,World Slavery Tour
4bd3ab8e,4bd2df9e,7839770,06-05-1985,World Slavery Tour
43d3ab8f,63d63e8b,2078025,05-05-1985,World Slavery Tour
5bd3ab88,7bd62afc,2158177,03-05-1985,World Slavery Tour
53d3ab89,13d67549,2172517,02-05-1985,World Slavery Tour
4bd3ab8a,63d2d26b,1850147,25-04-1985,World Slavery Tour
43d3ab8b,3d2cd57,1853909,24-04-1985,World Slavery Tour
5bd3ab94,7bd296bc,1863967,22-04-1985,World Slavery Tour
53d3ab95,5bd2cfdc,1856057,20-04-1985,World Slavery Tour
4bd3ab96,1bd221e4,1850147,19-04-1985,World Slavery Tour
43d3ab97,1bd221e4,1850147,17-04-1985,World Slavery Tour
5bd3ab90,63d2d26b,1850147,15-04-1985,World Slavery Tour
53d3ab91,63d2d26b,1850147,14-04-1985,World Slavery Tour
4bd3ab92,33d720d9,5856195,31-03-1985,World Slavery Tour
43d3ab93,2bd2947a,5391710,26-03-1985,World Slavery Tour
5bd3ab9c,1bd62508,5506956,25-03-1985,World Slavery Tour
4bd3ab9e,4bd6c752,5289282,24-03-1985,World Slavery Tour
3d561fb,43d637ab,5391811,23-03-1985,World Slavery Tour
43d3ab9f,6bd626d2,5341430,21-03-1985,World Slavery Tour
5bd3ab98,bd63d12,5350937,20-03-1985,World Slavery Tour
53d3ab99,43d6c37b,5511077,19-03-1985,World Slavery Tour
4bd3ab9a,bd63982,5367929,17-03-1985,World Slavery Tour
43d3ab9b,bd63982,5367929,16-03-1985,World Slavery Tour
5bd3aba4,bd63982,5367929,15-03-1985,World Slavery Tour
53d3aba5,bd63982,5367929,14-03-1985,World Slavery Tour
4bd3aba6,33d63c11,5318313,10-03-1985,World Slavery Tour
43d3aba7,3d61d5b,5454711,09-03-1985,World Slavery Tour
5bd3aba0,3d6250f,5520993,08-03-1985,World Slavery Tour
53d3aba1,63d62a97,5525577,07-03-1985,World Slavery Tour
4bd3aba2,3bd3e48c,4726206,05-03-1985,World Slavery Tour
23d2f423,63d63ecb,4684888,04-03-1985,World Slavery Tour
43d3aba3,3bd64070,4544349,02-03-1985,World Slavery Tour
